timestamp,cpu_usage,memory_usage,net_io,disk_io,cloud_provider,region,vm_type,vCPU,RAM_GB,price_per_hour,target,latency_ms,throughput,cost,utilization,gdp_growth,electricity_price_index
02-01-2024 01:00,35.51846569,62.90367975,6.797395264,3.928773986,Microsoft Azure,europe-west,Standard_D2s_v3,4,16,0.16,43.73402991,32.25496749,126.7765437,0.070468636,0.790023033,3.05,0.24
02-01-2024 02:00,49.99099135,70.19460824,8.048828171,7.0786322,Microsoft Azure,europe-west,Standard_D2s_v3,2,8,0.08,91.05838247,28.42671238,127.3849302,0.0976,1,1.2,0.22
02-01-2024 03:00,64.46351701,25.58179436,6.751809209,10.22849042,Microsoft Azure,asia-southeast,Standard_D2s_v3,4,36,0.28,50.5525916,24.59845727,127.9933168,0.167591934,0.612543618,1.5,0.14
02-01-2024 04:00,78.93604268,100,17.4020836,13.37834863,Microsoft Azure,europe-west,Standard_D4s_v3,8,64,0.48,85.25522987,36.18545385,128.6017033,0.469827326,0.794986893,1.8,0.24
02-01-2024 05:00,97.74301678,67.86603612,28.052358,9.45319061,Microsoft Azure,asia-southeast,Standard_E8s_v4,4,16,0.16,88.77992258,39.70653765,107.8391808,0.178283263,0.977430168,4.9,0.14
02-01-2024 06:00,83.1029827,58.68359872,8.065939914,5.528032591,Microsoft Azure,asia-east,Standard_D2s_v3,4,16,0.24,75.77716751,45.61177335,117.7480342,0.243325533,0.831029827,1.2,0.22
02-01-2024 07:00,67.26575196,88.95277683,15.76959592,7.837731473,Microsoft Azure,asia-east,Standard_D2s_v3,4,16,0.16,73.77185942,25.23543917,133.6774345,0.15680629,0.67265752,1.2,0.22
02-01-2024 08:00,72.01541764,88.06684695,16.76521256,10.14743036,Microsoft Azure,asia-east,Standard_E8s_v4,3,8,0.08,76.83084644,42.44747267,137.0488243,0.070287048,0.720154176,1.75,0.22
02-01-2024 09:00,67.12859754,66.74546006,17.28864904,16.55692751,Microsoft Azure,us-east,Standard_E8s_v4,2,8,0.08,67.0136563,40.34206792,148.0885445,0.060147223,0.671285975,2.3,0.12
02-01-2024 10:00,70.57337894,64.27227362,12.02033491,22.96642467,Microsoft Azure,asia-east,Standard_E8s_v4,2,8,0.08,89.28168209,38.23666316,142.2246074,0.0976,1,1.2,0.22
02-01-2024 11:00,74.01816033,46.04398738,8.376093793,3.83728344,Microsoft Azure,us-east,Standard_D2s_v3,4,16,0.16,65.62590844,32.60821412,127.2470703,0.132640543,0.740181603,2.3,0.12
02-01-2024 12:00,57.41078822,35.55508878,10.21826221,9.983527968,Microsoft Azure,asia-east,Standard_E8s_v4,4,32,0.12,50.85407839,26.97976508,102.941435,0.168098788,0.645435575,1.2,0.22
02-01-2024 13:00,55.06895467,69.41053469,12.06043063,9.521393414,Microsoft Azure,europe-west,Standard_E8s_v4,2,24,0.08,59.37142868,38.21369378,111.4199691,0.148296296,0.550689547,4.9,0.14
02-01-2024 14:00,57.84391227,31.65317835,10.34310649,7.83058641,Microsoft Azure,europe-west,Standard_E8s_v4,2,16,0.16,49.9866921,35.66745355,108.2030619,0.128493805,0.578439123,1.8,0.24
02-01-2024 15:00,40.43575634,60.85575371,5.214150324,6.139779406,Microsoft Azure,us-east,Standard_D2s_v3,4,32,0.24,46.56175555,33.12121333,131.5681078,0.108691313,0.404357563,2.3,0.24
02-01-2024 16:00,32.06955463,27.42229329,8.133704973,6.053732512,Microsoft Azure,europe-west,Standard_E8s_v4,4,32,0.24,30.67537623,38.93535337,138.5490754,0.095438995,0.503543368,1.8,0.24
02-01-2024 17:00,60.27291719,32.11570393,7.22766843,9.525322853,Microsoft Azure,europe-west,Standard_D4s_v3,4,32,0.28,51.82575321,47.21681008,154.3094449,0.179372202,0.602729172,1.8,0.24
02-01-2024 18:00,34.52157063,36.16917399,6.871252304,11.27927886,Microsoft Azure,europe-west,Standard_D4s_v3,8,32,0.32,47.56120579,31.12499446,127.9884395,0.123725309,0.345215706,2.3,0.12
02-01-2024 19:00,45.23340753,40.80047586,8.729530636,4.457147188,Microsoft Azure,asia-east,Standard_D2s_v3,2,16,0.12,43.29665836,39.28393448,81.64714573,0.066221709,0.377369912,1.933333333,0.22
02-01-2024 20:00,60.38612858,45.43177773,13.15161619,25.29320006,Microsoft Azure,europe-west,Standard_D4s_v3,4,32,0.24,44.48593015,45.35177821,94.49041882,0.179709119,0.409524117,1.566666667,0.24
02-01-2024 21:00,44.16783228,49.19239783,7.523472917,15.07008902,Microsoft Azure,asia-east,Standard_D2s_v3,6,32,0.24,45.67520195,51.41962193,129.0042251,0.292874781,0.441678323,1.2,0.18
02-01-2024 22:00,75.52835622,53.24475815,2.831162567,9.092575177,Microsoft Azure,us-east,Standard_E8s_v4,8,24,0.48,68.8432768,46.35738382,123.2010267,0.406040443,0.755283562,2.3,0.12
02-01-2024 23:00,48.47702025,50.86766082,8.807151251,28.12684923,Microsoft Azure,europe-west,Standard_D2s_v3,4,16,0.16,44.49534889,26.1851616,126.4222594,0.096178408,0.484770203,1.8,0.24
03-01-2024 00:00,69.75704561,48.49056348,14.78313993,4.466091947,Microsoft Azure,europe-west,Standard_E8s_v4,2,8,0.133333333,66.98726153,39.03285488,129.6434921,0.063618426,0.697570456,4.9,0.14
03-01-2024 01:00,42.05355613,46.11346614,9.192353038,24.37114803,Microsoft Azure,asia-east,Standard_D4s_v3,2,8,0.106666667,43.27152913,35.28210842,132.8647248,0.041044271,0.810949981,1.2,0.22
03-01-2024 02:00,92.4329505,80.74868885,7.936652065,7.539831881,Microsoft Azure,asia-south,Standard_D2s_v3,3,8,0.08,57.92808336,30.39345407,179.3535436,0.081340996,0.924329505,1.5,0.1
03-01-2024 03:00,67.1194473,85.33674828,13.96369539,5.092697772,Microsoft Azure,europe-west,Standard_D2s_v3,4,32,0.24,72.5846376,36.22328607,100.7228365,0.199747475,0.671194473,1.8,0.11
03-01-2024 04:00,88.19520208,63.89908074,9.950345885,21.83224895,Microsoft Azure,us-east,Standard_D2s_v3,8,64,0.48,80.90636568,42.05311806,110.7075549,0.474137406,0.881952021,1.8,0.12
03-01-2024 05:00,77.96141217,71.38038881,8.684213044,15.78902433,Microsoft Azure,europe-west,Standard_F8s_v2,2,16,0.32,75.98710516,50.27533312,120.6922733,0.116006581,0.779614122,1.8,0.24
03-01-2024 06:00,81.38198951,77.40356673,8.946038492,7.274504968,Microsoft Azure,us-east,Standard_D2s_v3,4,16,0.16,78.22343831,45.68738875,126.9500943,0.145836525,0.813819895,2.3,0.19
03-01-2024 07:00,92.60165231,83.42674466,11.57094519,6.643034909,Microsoft Azure,asia-southeast,Standard_D2s_v3,8,64,0.48,89.84918002,41.09944438,133.2079152,0.506716241,0.926016523,4.9,0.14
03-01-2024 08:00,80.53169987,69.07587087,14.66078107,6.01156485,Microsoft Azure,europe-west,Standard_E8s_v4,4,16,0.4,77.09495117,36.51150002,166.1745083,0.365139076,0.805316999,6.2,0.1
03-01-2024 09:00,78.65314096,100,4.79986231,6.197264079,Microsoft Azure,asia-east,Standard_D2s_v3,8,32,0.32,85.05719867,31.92355565,104.950783,0.223561911,0.78653141,1.2,0.22
03-01-2024 10:00,72.72011685,77.83424046,27.93602587,9.082443181,Microsoft Azure,asia-east,Standard_D2s_v3,8,8,0.08,76.50591136,33.37563691,108.4944101,0.081984746,0.840007645,1.2,0.18
03-01-2024 11:00,66.78709274,55.66848092,19.45824221,11.96762228,Microsoft Azure,asia-southeast,Standard_F8s_v2,8,36,0.32,68.04196676,31.70498427,112.0380372,0.243639314,0.667870927,4.9,0.14
03-01-2024 12:00,55.23555915,33.50272138,10.98045855,17.82360878,Microsoft Azure,asia-east,Standard_D2s_v3,8,64,0.32,48.71570782,33.57216933,87.40575291,0.16099168,0.552355592,1.2,0.22
03-01-2024 13:00,21.85938755,34.74423872,13.22395531,6.638650844,Microsoft Azure,us-east,Standard_F8s_v2,8,32,0.32,25.7248429,35.43935439,62.77346858,0.078344045,0.218593875,1.566666667,0.12
03-01-2024 14:00,39.4476602,39.19075885,9.968659285,21.99732136,Microsoft Azure,asia-south,Standard_D2s_v3,8,32,0.48,62.66234181,34.74135799,144.2519444,0.377602151,0.715155589,1.933333333,0.1
03-01-2024 15:00,57.03593285,43.63727898,9.186683514,18.4920103,Microsoft Azure,europe-west,Standard_D4s_v3,4,32,0.24,55.46531868,32.8190215,138.9247154,0.153312588,0.570359329,2.3,0.12
03-01-2024 16:00,33.51907313,48.08379911,8.404707743,5.473805312,Microsoft Azure,europe-west,Standard_F8s_v2,8,48,0.36,37.88849092,30.896685,75.53199378,0.256704566,0.335190731,1.8,0.24
03-01-2024 17:00,60.5000916,45.81420963,7.622731972,6.139918474,Microsoft Azure,europe-west,Standard_D4s_v3,8,64,0.48,54.4467094,36.63688168,150.1242662,0.360096545,0.605000916,1.8,0.24
03-01-2024 18:00,50.11650897,43.54462016,6.840756201,5.718382773,Microsoft Azure,europe-west,Standard_D2s_v3,4,16,0.373333333,48.14494232,33.99370464,132.1886384,0.099431154,0.548042824,1.8,0.24
03-01-2024 19:00,49.10847317,37.30407016,4.99641137,5.637591376,Microsoft Azure,asia-east,Standard_F8s_v2,2,8,0.266666667,47.09062701,21.76114663,114.2530107,0.04792987,0.491084732,1.2,0.22
03-01-2024 20:00,52.45322236,31.06352017,7.126257933,7.185119702,Microsoft Azure,europe-west,Standard_F8s_v2,4,16,0.16,46.0363117,32.81821144,140.1109778,0.105720024,0.473653663,1.8,0.24
03-01-2024 21:00,53.04888125,37.04078719,9.256104496,8.732648028,Microsoft Azure,europe-west,Standard_D2s_v3,8,32,0.32,43.23211769,26.14779273,120.0174779,0.163510178,0.456222594,2.3,0.12
03-01-2024 22:00,53.64454013,43.01805421,10.67614677,7.354138298,Microsoft Azure,us-east,Standard_E8s_v4,2,16,0.12,50.45659435,30.62512847,184.248171,0.072098262,0.536445401,2.3,0.12
03-01-2024 23:00,38.95358243,70.71043488,12.37680829,18.17127866,Microsoft Azure,europe-west,Standard_D2s_v3,3,24,0.16,48.48063817,18.41287814,127.2460566,0.077283908,0.389535824,4.25,0.24
04-01-2024 00:00,51.97068707,60.76359888,14.07746981,8.790531399,Microsoft Azure,asia-south,Standard_E8s_v4,4,32,0.24,51.85724746,43.19429265,100.7369447,0.148619986,0.562954491,6.2,0.1
04-01-2024 01:00,64.9877917,57.87577861,12.51292168,10.34528814,Microsoft Azure,asia-east,Standard_E8s_v4,3,16,0.266666667,55.23385675,44.98674542,137.7739992,0.105606332,0.541016045,1.2,0.22
04-01-2024 02:00,78.00489634,59.93018021,6.717161841,11.90004489,Microsoft Azure,asia-south,Standard_E8s_v4,2,16,0.293333333,72.5824815,46.77919818,88.96246923,0.102966463,0.780048963,6.2,0.1
04-01-2024 03:00,57.00773413,83.72949766,5.409407098,2.613445883,Microsoft Azure,europe-west,Standard_F8s_v2,8,32,0.32,65.02426319,48.57165095,144.2955673,0.226206689,0.570077341,4.25,0.24
04-01-2024 04:00,75.57483732,80.24170944,6.38850831,13.68702686,Microsoft Azure,us-east,Standard_D4s_v3,8,32,0.32,76.97489895,31.65485573,135.3481553,0.270860217,0.755748373,2.3,0.12
04-01-2024 05:00,85.42855571,80.4178271,7.367609522,24.76060783,Microsoft Azure,asia-east,Standard_D4s_v3,8,32,0.32,83.92533713,40.74073264,126.4007434,0.194681618,0.854285557,3.6,0.22
04-01-2024 06:00,99.72872161,49.28236199,6.019684908,8.359527369,Microsoft Azure,europe-west,Standard_D2s_v3,2,20,0.08,84.59481372,36.5884669,130.7949575,0.118503018,0.997287216,4.9,0.14
04-01-2024 07:00,72.18407655,49.66430721,4.671760294,12.91053907,Microsoft Azure,asia-south,Standard_D2s_v3,2,8,0.08,65.42814575,36.47868899,135.1891716,0.042324419,0.480959308,6.2,0.1
04-01-2024 08:00,44.63943149,50.04625243,17.9910322,9.900209122,Microsoft Azure,asia-south,Standard_D2s_v3,4,16,0.1,46.26147777,49.16640509,81.05119206,0.078565399,0.538246195,6.2,0.1
04-01-2024 09:00,65.32628938,56.90551265,16.91245442,6.718556983,Microsoft Azure,asia-south,Standard_D4s_v3,4,24,0.12,62.80005636,33.01985092,87.01630277,0.086230702,0.595533082,6.2,0.1
04-01-2024 10:00,65.28199697,48.15759307,16.05055574,19.03266432,Microsoft Azure,asia-south,Standard_E8s_v4,4,32,0.32,69.72928304,36.47276045,112.2413596,0.229792629,0.65281997,6.2,0.11
04-01-2024 11:00,67.25457534,39.4096735,8.812006503,6.355223346,Microsoft Azure,us-east,Standard_F8s_v2,4,16,0.16,58.90110478,39.92566999,153.9214194,0.120520199,0.672545753,5.55,0.12
04-01-2024 12:00,54.56928498,54.75721217,10.88103928,12.20130425,Microsoft Azure,asia-southeast,Standard_F8s_v2,8,64,0.266666667,64.08633711,18.90465597,121.9914464,0.298603127,0.54569285,4.9,0.14
04-01-2024 13:00,71.22393476,70.10475084,7.60325509,18.04738515,Microsoft Azure,europe-west,Standard_D2s_v3,8,64,0.373333333,70.88817958,41.68848841,145.253425,0.42392486,0.712239348,1.8,0.24
04-01-2024 14:00,48.67243668,46.53581017,4.325470904,9.956032351,Microsoft Azure,europe-west,Standard_F8s_v2,8,64,0.48,48.03144873,30.55820801,103.0572749,0.289698343,0.486724367,1.8,0.24
04-01-2024 15:00,27.8901002,39.02186533,10.39938303,4.531317026,Microsoft Azure,europe-west,Standard_F8s_v2,8,64,0.48,40.32578625,27.65078443,71.65804247,0.149937179,0.278901002,2.833333333,0.12
04-01-2024 16:00,30.03550324,38.65090504,9.803168517,15.12653691,Microsoft Azure,europe-west,Standard_E8s_v4,8,64,0.48,32.62012378,36.66090151,117.5725108,0.164354274,0.300355032,3.866666667,0.14
04-01-2024 17:00,43.05932209,45.07782319,17.37771021,7.596227136,Microsoft Azure,asia-southeast,Standard_D2s_v3,8,48,0.48,44.0468408,30.20860483,104.0653218,0.238606512,0.436049912,4.9,0.14
04-01-2024 18:00,56.08314093,41.23428218,4.954753923,12.00316929,Microsoft Azure,asia-east,Standard_D4s_v3,8,32,0.32,55.43786936,31.98757879,125.0730755,0.218948582,0.344054683,1.2,0.22
04-01-2024 19:00,25.20594547,37.39074116,5.50882555,9.081583231,Microsoft Azure,us-east,Standard_E8s_v4,4,16,0.16,53.82479954,43.66887723,115.5763193,0.045169054,0.252059455,2.3,0.12
04-01-2024 20:00,35.03189557,39.81395947,7.649132838,6.159997176,Microsoft Azure,asia-south,Standard_D2s_v3,4,32,0.24,52.21172972,45.59099843,91.70459645,0.044930484,0.350318956,6.2,0.1
04-01-2024 21:00,38.67599362,47.85784648,11.00849299,12.47085089,Microsoft Azure,asia-south,Standard_D2s_v3,2,8,0.08,50.5986599,39.01933306,110.8574486,0.044691913,0.386759936,6.2,0.1
04-01-2024 22:00,42.32009167,55.9017335,9.85785313,6.300049876,Microsoft Azure,europe-west,Standard_D2s_v3,8,36,0.32,46.39458422,38.34602044,130.0103007,0.167926124,0.423200917,1.8,0.24
04-01-2024 23:00,68.24768645,38.85628031,8.707213272,10.56448532,Microsoft Azure,asia-east,Standard_E8s_v4,8,64,0.48,59.79824431,46.96106996,125.3407606,0.399658452,0.682476865,1.2,0.17
05-01-2024 00:00,80.0753923,47.23061839,5.09142841,8.125305296,Microsoft Azure,asia-south,Standard_D4s_v3,8,64,0.48,73.20190441,39.14911718,104.3823319,0.422798071,0.800753923,6.2,0.1
05-01-2024 01:00,67.56191996,55.60495647,16.71120037,4.001245925,Microsoft Azure,asia-southeast,Standard_F8s_v2,2,16,0.12,63.97483091,30.52862522,129.4302969,0.405195193,0.6756192,4.9,0.113333333
05-01-2024 02:00,80.32113116,68.0926464,18.18461449,4.218834071,Microsoft Azure,europe-west,Standard_E8s_v4,8,16,0.32,89.92436684,17.40955235,136.2159084,0.387592315,0.992808185,1.2,0.126666667
05-01-2024 03:00,93.08034236,89.04593233,19.65802861,13.90934704,Microsoft Azure,asia-southeast,Standard_E8s_v4,4,16,0.16,85.50641984,34.20659309,89.31850548,0.169778544,0.930803424,4.9,0.14
05-01-2024 04:00,100,89.16245916,13.11014814,4.824465491,Microsoft Azure,us-east,Standard_D2s_v3,3.333333333,32,0.32,81.08847284,46.55011683,102.6389309,0.3584,1,2.3,0.12
05-01-2024 05:00,77.41599366,74.93110094,6.562267665,13.03835244,Microsoft Azure,us-east,Standard_D2s_v3,2.666666667,8,0.08,76.67052584,32.94551753,115.9593564,0.06936473,0.749398292,2.3,0.12
05-01-2024 06:00,49.87965831,69.04732408,9.70745512,15.53871308,Microsoft Azure,europe-west,Standard_D2s_v3,2,16,0.12,55.62995804,21.25765101,169.0705659,0.067038261,0.498796583,2.3,0.18
05-01-2024 07:00,69.83695815,91.34450759,20.62972117,15.88629421,Microsoft Azure,europe-west,Standard_D4s_v3,8,32,0.32,76.28922298,41.76810836,124.069052,0.072688423,0.698369582,1.8,0.24
05-01-2024 08:00,57.26504792,76.5333543,8.001153408,4.406064432,Microsoft Azure,europe-west,Standard_E8s_v4,2,48,0.12,68.47038724,26.14144389,136.7597705,0.078338586,0.66630964,1.8,0.14
05-01-2024 09:00,66.91065117,87.36539163,8.873311725,10.40060861,Microsoft Azure,europe-west,Standard_D4s_v3,8,64,0.48,60.6515515,29.82450578,149.450489,0.18965918,0.634249698,1.8,0.24
05-01-2024 10:00,76.55625442,98.19742896,9.745470042,19.00559965,Microsoft Azure,asia-southeast,Standard_D2s_v3,8,32,0.32,87.21302297,30.29505994,162.1412075,0.300979774,0.602189756,3.35,0.24
05-01-2024 11:00,86.20185767,60.51609197,12.16500469,5.568289083,Microsoft Azure,europe-west,Standard_F8s_v2,6,8,0.08,86.22152907,30.7656141,119.3911352,0.051995839,0.570129814,4.9,0.24
05-01-2024 12:00,95.84746092,60.45604174,9.861592248,7.663030404,Microsoft Azure,europe-west,Standard_D4s_v3,4,16,0.16,85.23003516,36.69275976,113.5655866,0.190161362,0.958474609,1.8,0.24
05-01-2024 13:00,30.40851073,59.5864187,13.40730053,10.23467052,Microsoft Azure,asia-east,Standard_F8s_v2,4,16,0.16,39.16188312,47.6418607,132.3618794,0.059357413,0.304085107,1.8,0.24
05-01-2024 14:00,57.20636309,61.26217713,8.332391398,6.092052803,Microsoft Azure,europe-west,Standard_D2s_v3,4,32,0.24,59.96421511,32.02221326,151.1581721,0.170246137,0.572063631,1.8,0.24
05-01-2024 15:00,46.01748509,62.93793556,3.257482261,7.559135114,Microsoft Azure,europe-west,Standard_F8s_v2,4,32,0.24,51.09362023,16.40256582,117.3168501,0.123695,0.464998465,2.3,0.12
05-01-2024 16:00,35.79332989,24.56467765,7.688258465,9.026217425,Microsoft Azure,asia-southeast,Standard_D2s_v3,8,64,0.48,39.87915442,26.04264084,140.1823281,0.195861101,0.357933299,3.166666667,0.14
05-01-2024 17:00,28.36972845,29.352929,5.827530934,10.49329974,Microsoft Azure,us-east,Standard_E8s_v4,2,8,0.08,28.66468861,24.73606221,113.5187389,0.025419277,0.283697284,4.033333333,0.12
05-01-2024 18:00,56.59908394,34.95754507,8.237899783,11.13473279,Microsoft Azure,europe-west,Standard_E8s_v4,8,64,0.1,50.10662228,51.61398387,129.0663906,0.309710187,0.565990839,4.9,0.13
05-01-2024 19:00,58.18793051,42.00310143,6.515178934,11.77616585,Microsoft Azure,asia-southeast,Standard_F8s_v2,2,16,0.12,53.33248179,26.72036108,121.9658798,0.079601089,0.384881749,4.9,0.14
05-01-2024 20:00,55.54897035,45.64922664,8.45907431,12.41759891,Microsoft Azure,asia-southeast,Standard_D4s_v3,2,16,0.12,27.95885403,11.82995697,98.2216559,0.0278761,0.203772658,4.9,0.14
05-01-2024 21:00,52.91001019,40.3449771,9.211563073,13.05903196,Microsoft Azure,asia-east,Standard_E8s_v4,4,24,0.24,49.14050027,38.87113854,117.4288959,0.089899273,0.529100102,1.2,0.22
05-01-2024 22:00,51.04920929,54.80864116,9.944776986,13.70046502,Microsoft Azure,europe-west,Standard_D2s_v3,4,32,0.24,52.17703885,36.12829325,140.9796217,0.151922447,0.510492093,1.8,0.24
05-01-2024 23:00,83.43031116,66.46642792,7.641557214,8.928774472,Microsoft Azure,asia-southeast,Standard_D4s_v3,4,32,0.24,78.34114619,38.62827441,77.88036513,0.228265331,0.834303112,4.9,0.14
06-01-2024 00:00,45.09358283,55.6295702,12.9786422,4.157083927,Microsoft Azure,asia-south,Standard_D2s_v3,4,32,0.24,64.28666284,27.80670698,147.7315051,0.119047059,0.807857764,6.2,0.1
06-01-2024 01:00,39.20087851,75.9718818,2.986920072,2.467889001,Microsoft Azure,europe-west,Standard_D2s_v3,8,32,0.2,50.23217949,49.14638647,116.4960967,0.155549086,0.781412417,1.8,0.24
06-01-2024 02:00,75.49670697,82.54836372,4.382376009,8.549425672,Microsoft Azure,europe-west,Standard_D2s_v3,8,16,0.16,77.612204,34.84051684,85.26068833,0.149785467,0.75496707,1.8,0.24
06-01-2024 03:00,40.42571933,82.61852783,5.777831946,14.63096234,Microsoft Azure,asia-east,Standard_F8s_v2,8,32,0.32,53.08356188,37.24953139,115.2775828,0.157822008,0.404257193,1.2,0.22
06-01-2024 04:00,87.7149989,78.67854468,7.173287882,11.06060353,Microsoft Azure,europe-west,Standard_D2s_v3,2,16,0.12,80.12872195,46.13601829,157.8629391,0.163568484,0.877149989,1.8,0.24
06-01-2024 05:00,94.48379441,74.73856154,12.39335555,7.497306739,Microsoft Azure,europe-west,Standard_D2s_v3,3,16,0.14,84.43918144,49.56982822,105.8301207,0.16931496,0.944837944,2.3,0.19
06-01-2024 06:00,89.98258056,70.79857839,19.82460274,11.44357634,Microsoft Azure,asia-southeast,Standard_E8s_v4,4,16,0.16,88.18840007,53.00363814,135.6597234,0.164128227,0.899825806,2.05,0.14
06-01-2024 07:00,100,73.12539567,16.7291546,6.753687256,Microsoft Azure,europe-west,Standard_D2s_v3,2,16,0.12,91.9376187,42.15939502,165.4893262,0.140594928,1,1.8,0.24
06-01-2024 08:00,59.0028371,63.27987683,10.44767031,9.66657853,Microsoft Azure,europe-west,Standard_F8s_v2,4,16,0.16,58.79862815,43.74616724,106.3127411,0.117061629,0.77289112,1.8,0.24
06-01-2024 09:00,54.57822394,53.43435799,8.756148019,14.01912482,Microsoft Azure,asia-south,Standard_E8s_v4,8,24,0.48,54.23506416,22.60374984,123.2756114,0.288173022,0.545782239,2.833333333,0.1
